symbol,dataset_path,resampled_dataset_path,variant_name,box_lookback,compression_threshold,target_r,is_sessions,oos_sessions,overall_total_trades,overall_net_pnl,overall_profit_factor,overall_sharpe_ratio,overall_max_drawdown,overall_win_rate,overall_average_trade,overall_expectancy,overall_median_holding_minutes,overall_time_in_market_pct,is_total_trades,is_net_pnl,is_profit_factor,is_sharpe_ratio,oos_total_trades,oos_net_pnl,oos_profit_factor,oos_sharpe_ratio,oos_max_drawdown,oos_win_rate,oos_average_trade,oos_expectancy,oos_median_holding_minutes,oos_time_in_market_pct,oos_top_5_day_contribution_pct
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\_tmp_vceb_smoke_actual\data\MES_c_0_5m_20260322_135702.parquet,vceb_n8_ct20_tr2p2,8,20.0,2.2,86,38,76,-1083.2500000000073,0.6178415574154525,-2.5707575271048624,-1173.1875000000073,0.32894736842105265,-14.253289473684307,-14.253289473684307,30.0,0.05355665839536807,49,-819.2135416666724,0.6054607251702533,-2.583536472787537,27,-264.03645833333485,0.6517482997870427,-2.6458511266388633,-351.19270833333576,0.2962962962962963,-9.77912808641981,-9.77912808641981,30.0,0.057692307692307696,-1.2529638031363899
MGC,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MGC_c_0_1m_20260322_155729.parquet,data\exports\_tmp_vceb_smoke_actual\data\MGC_c_0_5m_20260322_155729.parquet,vceb_n12_ct15_tr1p8,12,15.0,1.8,79,35,11,-16.89999999999145,0.9456154465004278,-0.10859590193122926,-227.24999999999272,0.36363636363636365,-1.5363636363628592,-1.5363636363628592,35.0,0.008097165991902834,5,183.84999999999764,3.201796407185624,1.6745519862089138,6,-200.7499999999891,0.11661166116612574,-4.63472938689979,-227.24999999998545,0.16666666666666666,-33.45833333333152,-33.45833333333152,35.0,0.01391941391941392,-0.13200498132006153
MGC,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MGC_c_0_1m_20260322_155729.parquet,data\exports\_tmp_vceb_smoke_actual\data\MGC_c_0_5m_20260322_155729.parquet,vceb_n12_ct15_tr2p2,12,15.0,2.2,79,35,11,40.400000000004184,1.130008045052311,0.22490955969090778,-227.24999999999272,0.36363636363636365,3.672727272727653,3.672727272727653,35.0,0.008884390463337832,5,241.14999999999327,3.888023952095759,1.8209504489997184,6,-200.7499999999891,0.11661166116612574,-4.63472938689979,-227.24999999998545,0.16666666666666666,-33.45833333333152,-33.45833333333152,35.0,0.01391941391941392,-0.13200498132006153
MGC,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MGC_c_0_1m_20260322_155729.parquet,data\exports\_tmp_vceb_smoke_actual\data\MGC_c_0_5m_20260322_155729.parquet,vceb_n12_ct20_tr1p8,12,20.0,1.8,79,35,15,151.75000000002,1.4883346741754637,0.8970260277312632,-225.74999999998545,0.5333333333333333,10.116666666668001,10.116666666668001,35.0,0.013382816014394961,6,224.34999999999945,3.686826347305412,2.006441246983916,9,-72.59999999997945,0.6805280528053569,-1.2902863453926632,-225.74999999998545,0.4444444444444444,-8.066666666664382,-8.066666666664382,40.0,0.02673992673992674,-2.1301652892569467
MGC,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MGC_c_0_1m_20260322_155729.parquet,data\exports\_tmp_vceb_smoke_actual\data\MGC_c_0_5m_20260322_155729.parquet,vceb_n12_ct20_tr2p2,12,20.0,2.2,79,35,15,171.40000000001692,1.5515687851971776,0.9202344763131507,-225.74999999998545,0.5333333333333333,11.426666666667794,11.426666666667794,40.0,0.014282501124606387,6,281.6499999999951,4.373053892215546,2.101157155681881,9,-110.24999999997817,0.5148514851485896,-2.188225594388942,-225.74999999998545,0.4444444444444444,-12.249999999997575,-12.249999999997575,40.0,0.027106227106227107,-1.0612244897962357
MGC,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MGC_c_0_1m_20260322_155729.parquet,data\exports\_tmp_vceb_smoke_actual\data\MGC_c_0_5m_20260322_155729.parquet,vceb_n16_ct15_tr1p8,16,15.0,1.8,79,35,17,-255.799999999972,0.5857489878542811,-1.6772026276882503,-363.5999999999767,0.29411764705882354,-15.047058823527763,-15.047058823527763,40.0,0.015632028789923525,11,46.95000000001528,1.1491660047657404,0.4805488212230861,6,-302.74999999998727,0.0,-5.909422794949876,-302.74999999998545,0.0,-50.45833333333121,-50.45833333333121,37.5,0.017216117216117217,-0.0
MGC,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MGC_c_0_1m_20260322_155729.parquet,data\exports\_tmp_vceb_smoke_actual\data\MGC_c_0_5m_20260322_155729.parquet,vceb_n16_ct15_tr2p2,16,15.0,2.2,79,35,17,-192.19999999997526,0.6887449392712837,-1.1166756704391934,-321.8999999999796,0.29411764705882354,-11.30588235293972,-11.30588235293972,40.0,0.015856950067476384,11,110.550000000012,1.3512311358221303,0.9397999019660844,6,-302.74999999998727,0.0,-5.909422794949876,-302.74999999998545,0.0,-50.45833333333121,-50.45833333333121,37.5,0.017216117216117217,-0.0
MGC,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MGC_c_0_1m_20260322_155729.parquet,data\exports\_tmp_vceb_smoke_actual\data\MGC_c_0_5m_20260322_155729.parquet,vceb_n16_ct20_tr1p8,16,20.0,1.8,79,35,21,-124.24999999996089,0.8130173062453492,-0.7061147166797946,-276.2499999999927,0.38095238095238093,-5.9166666666648045,-5.9166666666648045,40.0,0.02058029689608637,13,108.50000000002183,1.2999308914997245,0.9204873319717244,8,-232.74999999998272,0.2312138728323947,-4.157716467225086,-276.24999999998545,0.25,-29.09374999999784,-29.09374999999784,37.5,0.023443223443223443,-0.30075187969929
MGC,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MGC_c_0_1m_20260322_155729.parquet,data\exports\_tmp_vceb_smoke_actual\data\MGC_c_0_5m_20260322_155729.parquet,vceb_n16_ct20_tr2p2,16,20.0,2.2,79,35,21,-35.74999999996635,0.9462001504891382,-0.1787599431553423,-276.24999999998545,0.38095238095238093,-1.7023809523793498,-1.7023809523793498,40.0,0.021030139451192083,13,197.00000000001637,1.544574982722938,1.3927532176008912,8,-232.74999999998272,0.2312138728323947,-4.157716467225086,-276.24999999998545,0.25,-29.09374999999784,-29.09374999999784,37.5,0.023443223443223443,-0.30075187969929
MGC,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MGC_c_0_1m_20260322_155729.parquet,data\exports\_tmp_vceb_smoke_actual\data\MGC_c_0_5m_20260322_155729.parquet,vceb_n8_ct15_tr1p8,8,15.0,1.8,79,35,16,150.7041666666828,1.8432968057823425,1.6020645099502928,-76.0,0.625,9.419010416667675,9.419010416667675,22.5,0.010571300044984255,12,121.02083333334122,2.1514370664024702,2.0136705635369534,4,29.68333333334158,1.4032833286160324,0.8889605464584543,-73.60416666666424,0.5,7.420833333335395,7.420833333335395,20.0,0.005494505494505495,3.479646266141846
MGC,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MGC_c_0_1m_20260322_155729.parquet,data\exports\_tmp_vceb_smoke_actual\data\MGC_c_0_5m_20260322_155729.parquet,vceb_n8_ct15_tr2p2,8,15.0,2.2,79,35,16,42.76666666668916,1.2041774418143207,0.4638986600076889,-119.35416666666424,0.5,2.6729166666680726,2.6729166666680726,32.5,0.013157894736842105,12,57.37916666667843,1.4302765192939593,0.9254273621648648,4,-14.612499999989268,0.8079934300576104,-0.4866189095639736,-76.10416666665697,0.25,-3.653124999997317,-3.653124999997317,22.5,0.00805860805860806,-4.208155118338107
MGC,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MGC_c_0_1m_20260322_155729.parquet,data\exports\_tmp_vceb_smoke_actual\data\MGC_c_0_5m_20260322_155729.parquet,vceb_n8_ct20_tr1p8,8,20.0,1.8,79,35,24,-41.04583333330538,0.9021456243171387,-0.37361703725588297,-156.02916666664532,0.5,-1.7102430555543908,-1.7102430555543908,25.0,0.016756635177687808,19,-22.97916666664605,0.9229156474946495,-0.28006350051465256,5,-18.06666666665933,0.8511244635193719,-0.6720325018718746,-73.60416666666424,0.4,-3.613333333331866,-3.613333333331866,25.0,0.008424908424908424,-3.0740313653151734
MGC,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MGC_c_0_1m_20260322_155729.parquet,data\exports\_tmp_vceb_smoke_actual\data\MGC_c_0_5m_20260322_155729.parquet,vceb_n8_ct20_tr2p2,8,20.0,2.2,79,35,24,-148.98333333329902,0.669079130032453,-1.2600700472190733,-231.1041666666497,0.4166666666666667,-6.207638888887459,-6.207638888887459,35.0,0.019343229869545658,19,-86.62083333330884,0.7345802744973496,-1.0434096540491091,5,-62.36249999999018,0.4964844407065307,-1.7731449557462757,-123.85416666665697,0.2,-12.472499999998035,-12.472499999998035,30.0,0.01098901098901099,-0.9860359457475263
MNQ,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MNQ_c_0_1m_20260321_094501.parquet,data\exports\_tmp_vceb_smoke_actual\data\MNQ_c_0_5m_20260321_094501.parquet,vceb_n12_ct15_tr1p8,12,15.0,1.8,86,38,43,1510.1500000000015,1.9363093854142457,2.4028864604687,-360.375,0.5348837209302325,35.119767441860496,35.119767441860496,35.0,0.03184449958643507,37,1409.550000000003,1.9841508116599775,2.7735970739651834,6,100.59999999999854,1.55695501730103,1.280524629683861,-106.375,0.5,16.766666666666424,16.766666666666424,20.0,0.011808367071524967,2.7954771371769644
MNQ,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MNQ_c_0_1m_20260321_094501.parquet,data\exports\_tmp_vceb_smoke_actual\data\MNQ_c_0_5m_20260321_094501.parquet,vceb_n12_ct15_tr2p2,12,15.0,2.2,86,38,43,900.5749999999971,1.51749748599339,1.5282824755596074,-478.875,0.46511627906976744,20.943604651162723,20.943604651162723,50.0,0.03535980148883375,37,926.7249999999985,1.6175079127103105,1.9549627920770456,6,-26.150000000001455,0.8908141962421651,-0.3218932587388041,-165.25,0.3333333333333333,-4.358333333333576,-4.358333333333576,25.0,0.01282051282051282,-8.158699808794902
MNQ,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MNQ_c_0_1m_20260321_094501.parquet,data\exports\_tmp_vceb_smoke_actual\data\MNQ_c_0_5m_20260321_094501.parquet,vceb_n12_ct20_tr1p8,12,20.0,1.8,86,38,51,1587.5250000000015,1.6934694769029164,2.072285664236046,-662.5,0.5098039215686274,31.127941176470618,31.127941176470618,35.0,0.038461538461538464,41,1370.8250000000044,1.7131356483287836,2.256611025946559,10,216.6999999999971,1.5904632152588476,1.6934263702587695,-260.625,0.5,21.66999999999971,21.66999999999971,27.5,0.02125506072874494,2.6935856022150664
MNQ,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MNQ_c_0_1m_20260321_094501.parquet,data\exports\_tmp_vceb_smoke_actual\data\MNQ_c_0_5m_20260321_094501.parquet,vceb_n12_ct20_tr2p2,12,20.0,2.2,86,38,51,963.2249999999985,1.3985827341850716,1.33775049050397,-662.5,0.45098039215686275,18.886764705882324,18.886764705882324,45.0,0.04259718775847808,41,804.7249999999985,1.404232073339193,1.4393298025677148,10,158.5,1.372174933959495,1.1029461000393497,-260.625,0.4,15.85,15.85,32.5,0.023616734143049933,3.6869085173501577
MNQ,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MNQ_c_0_1m_20260321_094501.parquet,data\exports\_tmp_vceb_smoke_actual\data\MNQ_c_0_5m_20260321_094501.parquet,vceb_n16_ct15_tr1p8,16,15.0,1.8,86,38,37,-142.27499999999418,0.9257582675624582,-0.29184738870191923,-613.4749999999985,0.40540540540540543,-3.845270270270113,-3.845270270270113,50.0,0.030707196029776673,28,29.150000000001455,1.0210507311789143,0.08176127896928288,9,-171.42499999999563,0.6775452621678897,-1.3316842079597961,-280.625,0.3333333333333333,-19.047222222221738,-19.047222222221738,30.0,0.019230769230769232,-2.1012104418842847
MNQ,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MNQ_c_0_1m_20260321_094501.parquet,data\exports\_tmp_vceb_smoke_actual\data\MNQ_c_0_5m_20260321_094501.parquet,vceb_n16_ct15_tr2p2,16,15.0,2.2,86,38,37,-136.52500000000873,0.9290180022096529,-0.26661624625023467,-687.2750000000015,0.3783783783783784,-3.689864864865101,-3.689864864865101,50.0,0.03205128205128205,28,-34.700000000004366,0.975067361235851,-0.09434305184817492,9,-101.82500000000437,0.8084646132141935,-0.7101589463664496,-280.625,0.3333333333333333,-11.313888888889373,-11.313888888889373,30.0,0.019230769230769232,-4.220967345936432
MNQ,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MNQ_c_0_1m_20260321_094501.parquet,data\exports\_tmp_vceb_smoke_actual\data\MNQ_c_0_5m_20260321_094501.parquet,vceb_n16_ct20_tr1p8,16,20.0,1.8,86,38,44,-20.22499999999127,0.990790072859749,-0.036308618497286366,-643.9249999999956,0.45454545454545453,-0.45965909090889245,-0.45965909090889245,52.5,0.03887510339123242,35,151.20000000000437,1.0908449117536638,0.3590445892591084,9,-171.42499999999563,0.6775452621678897,-1.3316842079597961,-280.625,0.3333333333333333,-19.047222222221738,-19.047222222221738,30.0,0.019230769230769232,-2.1012104418842847
MNQ,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MNQ_c_0_1m_20260321_094501.parquet,data\exports\_tmp_vceb_smoke_actual\data\MNQ_c_0_5m_20260321_094501.parquet,vceb_n16_ct20_tr2p2,16,20.0,2.2,86,38,44,-40.15000000000873,0.9817748524738953,-0.06995445075400215,-743.4000000000015,0.4318181818181818,-0.9125000000001985,-0.9125000000001985,55.0,0.04032258064516129,35,61.674999999995634,1.0369007553660883,0.1446351607598537,9,-101.82500000000437,0.8084646132141935,-0.7101589463664496,-280.625,0.3333333333333333,-11.313888888889373,-11.313888888889373,30.0,0.019230769230769232,-4.220967345936432
MNQ,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MNQ_c_0_1m_20260321_094501.parquet,data\exports\_tmp_vceb_smoke_actual\data\MNQ_c_0_5m_20260321_094501.parquet,vceb_n8_ct15_tr1p8,8,15.0,1.8,86,38,53,1041.3333333333358,1.4692518201063665,1.7312227929369155,-506.76041666666424,0.4716981132075472,19.64779874213841,19.64779874213841,30.0,0.03453267162944582,37,701.5562500000087,1.39875310834814,1.6116376867802322,16,339.777083333327,1.7390307451797595,2.0623193135939717,-252.38541666667152,0.5625,21.23606770833294,21.23606770833294,15.0,0.02834008097165992,2.310448639733197
MNQ,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MNQ_c_0_1m_20260321_094501.parquet,data\exports\_tmp_vceb_smoke_actual\data\MNQ_c_0_5m_20260321_094501.parquet,vceb_n8_ct15_tr2p2,8,15.0,2.2,86,38,53,957.4770833333241,1.4185444395368167,1.5208207069705946,-611.46875,0.4339622641509434,18.065605345911777,18.065605345911777,35.0,0.03815136476426799,37,508.2749999999942,1.2780687957327466,1.136053242160879,16,449.20208333332994,1.977035140584979,2.4772119381012097,-252.38541666667152,0.5625,28.07513020833312,28.07513020833312,22.5,0.03340080971659919,1.9912251816879185
MNQ,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MNQ_c_0_1m_20260321_094501.parquet,data\exports\_tmp_vceb_smoke_actual\data\MNQ_c_0_5m_20260321_094501.parquet,vceb_n8_ct20_tr1p8,8,20.0,1.8,86,38,70,436.0666666666657,1.1350134328406343,0.6705234761316367,-671.9249999999956,0.44285714285714284,6.229523809523796,6.229523809523796,25.0,0.04445822994210091,47,120.13958333334449,1.0482431776733026,0.26490817955540424,23,315.9270833333212,1.4272111334920152,1.6092658012622174,-476.2604166666715,0.4782608695652174,13.73596014492701,13.73596014492701,15.0,0.04149797570850203,2.8182531570445075
MNQ,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MNQ_c_0_1m_20260321_094501.parquet,data\exports\_tmp_vceb_smoke_actual\data\MNQ_c_0_5m_20260321_094501.parquet,vceb_n8_ct20_tr2p2,8,20.0,2.2,86,38,70,231.6104166666628,1.0689896335276712,0.3441150778995642,-609.6166666666686,0.4,3.308720238095183,3.308720238095183,30.0,0.04838709677419355,47,-73.14166666667006,0.9714155444464333,-0.1595381447121375,23,304.75208333333285,1.381710483397479,1.426490336932491,-476.2604166666715,0.43478260869565216,13.250090579710124,13.250090579710124,25.0,0.04757085020242915,3.3982950622432364
