variant_name,family,horizon,asset_count,overall_net_pnl,overall_sharpe,overall_sortino,overall_max_drawdown,overall_profit_factor,overall_win_rate,overall_average_trade,overall_trade_count,overall_n_days_traded,overall_participation_rate,overall_trades_per_month,overall_longest_losing_streak_trade,overall_longest_losing_streak_daily,is_net_pnl,is_sharpe,is_sortino,is_max_drawdown,is_profit_factor,is_win_rate,is_average_trade,is_trade_count,is_n_days_traded,is_participation_rate,is_trades_per_month,is_longest_losing_streak_trade,is_longest_losing_streak_daily,oos_net_pnl,oos_sharpe,oos_sortino,oos_max_drawdown,oos_profit_factor,oos_win_rate,oos_average_trade,oos_trade_count,oos_n_days_traded,oos_participation_rate,oos_trades_per_month,oos_longest_losing_streak_trade,oos_longest_losing_streak_daily,oos_sharpe_delta_vs_baseline,oos_max_drawdown_improvement_vs_baseline,oos_trade_retention_vs_baseline,oos_net_pnl_retention_vs_baseline,oos_assets_sharpe_improved,oos_assets_dd_improved,oos_assets_with_value,verdict,threshold,multiplier
three_state_modulation__90m__t80__m25,three_state_modulation,90m,4,26213.000000007225,0.3555567859440887,0.37351885105682636,-26484.24999999855,1.0502912134268647,0.4518743667679838,13.279128672749355,1974,938,0.8235294117647058,36.39508340649692,13,8,7182.250000005444,0.1397641567047043,0.14504040250971434,-18047.999999998552,1.0194474642954479,0.45182481751824816,5.242518248179157,1370,653,0.8193224592220828,36.097867001254706,13,8,19030.75000000178,0.852694445630415,0.92224104669358,-16618.499999999553,1.1252775103475086,0.4519867549668874,31.507864238413543,604,285,0.8333333333333334,37.08771929824562,11,4,0.009120968700637166,-0.21749482591261748,0.7813712807244502,0.7917602762522803,2,4,2,no_value,80,25
combined_overlay__30m__t95__m75,combined_overlay,30m,4,36132.500000009924,0.39302176868144584,0.4305263084083267,-22588.99999999637,1.0490527820560562,0.4597844112769486,14.980306799340765,2412,1012,0.8884986830553117,44.470588235294116,13,8,12349.000000007534,0.19321109104115597,0.209709348106988,-17636.499999996366,1.0244023894541674,0.4583586626139818,7.506990881463547,1645,698,0.875784190715182,43.343789209535764,13,8,23783.500000002387,0.8494345508589033,0.9497840411460062,-14308.499999999038,1.1031609538164704,0.46284224250325945,31.0084745762743,767,314,0.9181286549707602,47.09649122807018,13,6,0.005861073929125493,-0.04826095716039263,0.9922380336351876,0.9894949242802431,1,1,1,no_value,95,75
adverse_downsize__90m__t80__m25,adverse_downsize,90m,4,30089.75000000906,0.3508464152591985,0.3836798178896092,-24573.99999999677,1.0451878280190279,0.454661558109834,12.809599829718628,2349,1005,0.8823529411764706,43.30904302019315,13,7,7887.000000006789,0.13246555599608872,0.14394467010268552,-18470.24999999677,1.0171360783214745,0.45313469894475483,4.89571694600049,1611,693,0.8695106649937264,42.447929736511924,13,7,22202.75000000227,0.8474823718066621,0.9394893245848589,-16116.749999999498,1.1079770309751262,0.45799457994579945,30.08502710027408,738,312,0.9122807017543859,45.31578947368421,13,5,0.0039088948768842835,-0.18073591091416766,0.9547218628719275,0.9237289898485593,1,3,1,no_value,80,25
adverse_downsize__session__t95__m25,adverse_downsize,session,4,39942.000000009924,0.43363047541674365,0.4784279428707304,-28387.249999996573,1.0550592453442846,0.4598997493734336,16.684210526319934,2394,1006,0.8832309043020193,44.13871817383669,13,7,16174.250000007536,0.25262421256137785,0.2753266430493396,-23143.499999996562,1.0322907641137797,0.4576993304930006,9.844339622646096,1643,693,0.8695106649937264,43.291091593475535,13,7,23767.750000002394,0.846819633188324,0.9606833713875872,-13904.749999999485,1.1058495542608375,0.4647137150466045,31.64813581891131,751,313,0.9152046783625731,46.1140350877193,13,6,0.0032461562585461845,-0.01868166083631478,0.9715394566623544,0.9888396571808925,2,1,1,no_value,95,25
adverse_downsize__90m__t80__m50,adverse_downsize,90m,4,32706.000000009408,0.37398123519993265,0.411425874284117,-24239.999999996613,1.0471459924248843,0.45683601817430813,13.509293680301283,2421,1012,0.8884986830553117,44.63652326602283,13,8,10114.000000007074,0.16650019751785383,0.18156999807842655,-18777.49999999661,1.0211585199705386,0.4561933534743202,6.111178247738414,1655,698,0.875784190715182,43.607277289836894,13,8,22592.000000002336,0.8465807152164452,0.9495776600325667,-15356.999999999487,1.10473478460921,0.45822454308093996,29.493472584859447,766,314,0.9181286549707602,47.03508771929825,13,5,0.0030072382866673797,-0.1250755508343079,0.9909443725743855,0.9399234481610915,2,3,1,no_value,80,50
three_state_modulation__90m__t80__m50,three_state_modulation,90m,4,26922.00000000774,0.3524584855718391,0.37426738569400786,-25506.749999997333,1.0476483979372326,0.4531925108017283,12.924627940474192,2083,957,0.8402107111501317,38.40474100087796,13,8,7359.500000005815,0.13821310439567136,0.14588343435734877,-17589.24999999734,1.018563782022192,0.45188284518828453,5.132147838218839,1434,667,0.8368883312421581,37.784190715181936,13,8,19562.500000001928,0.8461808858803143,0.9108185787375219,-16180.749999999542,1.1160498843950486,0.4560862865947612,30.142526964563835,649,290,0.847953216374269,39.85087719298246,11,5,0.0026074089505364606,-0.185424641477002,0.8395860284605433,0.8138833416541813,2,4,2,no_value,80,50
three_state_modulation__30m__t80__m25,three_state_modulation,30m,4,33707.00000000692,0.46521111112509034,0.5000182781770138,-17085.4999999981,1.0656057417432172,0.45572786393196596,16.861930965486202,1999,945,0.8296751536435469,36.85601404741001,13,7,15436.500000005288,0.30358578536642533,0.3261181538362564,-11477.999999999018,1.043199321639275,0.4553956834532374,11.105395683457042,1390,660,0.8281053952321205,36.624843161856965,13,7,18270.50000000163,0.8459114386265417,0.9103105051890571,-13230.999999998812,1.1167822792375284,0.45648604269293924,30.000821018065075,609,285,0.8333333333333334,37.39473684210527,12,7,0.002337961696763924,0.03067821754978911,0.7878395860284605,0.7601306373772565,3,3,2,protective_but_mixed,80,25
three_state_modulation__30m__t90__m50,three_state_modulation,30m,4,35093.00000000835,0.4338759846169954,0.4714932028779694,-18135.749999997737,1.0564484736569641,0.4549825174825175,15.3378496503533,2288,994,0.8726953467954346,42.18437225636523,13,8,14772.250000006297,0.25999615655984104,0.2810753434667223,-12997.499999998778,1.034221521062041,0.4532145130490134,9.403087205605535,1571,688,0.863237139272271,41.393977415307404,13,8,20320.750000002045,0.8448447038901155,0.929738272279032,-14769.749999999529,1.106942028718571,0.45885634588563456,28.341352859138137,717,306,0.8947368421052632,44.026315789473685,12,5,0.001271226960337657,-0.08205278484958287,0.9275549805950841,0.8454297720086512,2,2,1,no_value,90,50
adverse_downsize__30m__t80__m75,adverse_downsize,30m,4,36702.00000000981,0.40900584858174605,0.4492484863863204,-24287.249999996468,1.0509435140781187,0.4589153656532457,15.078882497949797,2434,1014,0.8902546093064091,44.876207199297625,13,8,13693.000000007387,0.2191966095739856,0.23809272035554224,-18944.749999996446,1.0276404301596345,0.45755568934376883,8.243829018667903,1661,698,0.875784190715182,43.76537013801757,13,8,23009.000000002416,0.8444301054841403,0.9511689066523381,-14364.99999999947,1.1022406380875271,0.46183699870633893,29.76584734799795,773,316,0.9239766081871345,47.46491228070176,13,6,0.0008566285543625263,-0.05240022711042373,1.0,0.9572724246962903,0,2,0,no_value,80,75
three_state_modulation__session__t95__m25,three_state_modulation,session,4,33134.75000000812,0.40022462028071537,0.42734108547615773,-25671.249999997148,1.0539617436280913,0.45556552962298025,14.871970377023393,2228,981,0.8612818261633012,41.07813871817383,13,7,12275.75000000624,0.21139170007739694,0.2221655592203021,-17598.749999997162,1.028366954690184,0.45219638242894056,7.930071059435555,1548,679,0.8519447929736512,40.78795483061481,13,7,20859.000000001877,0.8443210938127452,0.9359821287481559,-14415.999999999567,1.1150566830259934,0.4632352941176471,30.67500000000276,680,302,0.8830409356725146,41.75438596491228,13,7,0.0007476168829674279,-0.056136559277686876,0.8796895213454075,0.8678232651023348,3,2,2,no_value,95,25
adverse_downsize__session__t85__m75,adverse_downsize,session,4,39752.00000000987,0.43465377001738237,0.4797495341467952,-25836.749999996602,1.0547730597619942,0.4584703947368421,16.345394736846163,2432,1014,0.8902546093064091,44.83933274802458,13,7,16316.250000007447,0.2565075291588902,0.28094784339568313,-19967.999999996624,1.0326716733363455,0.45755568934376883,9.82314870560352,1661,698,0.875784190715182,43.76537013801757,13,7,23435.75000000243,0.8420991181064362,0.9455857720647056,-14000.749999999469,1.1035341180056912,0.4604409857328145,30.39656290532092,771,316,0.9239766081871345,47.3421052631579,13,6,-0.0014743588233415705,-0.02571475668056032,0.9974126778783958,0.9750270427691797,2,2,2,no_value,85,75
combined_overlay__30m__t85__m25,combined_overlay,30m,4,27653.000000009426,0.3207121046689273,0.3467735531944474,-21866.24999999442,1.0403233685389501,0.45753899480069327,11.98136915078398,2308,1001,0.8788410886742757,42.553116769095695,13,8,5856.25000000699,0.09715801591321088,0.10435149523713234,-17079.749999997464,1.0122962780990443,0.45656309448319593,3.7135383639866775,1577,690,0.8657465495608532,41.55207026348808,13,8,21796.750000002437,0.8406570765120182,0.9230131034822243,-15281.249999999096,1.1040323311967066,0.45964432284541723,29.817715458279668,731,311,0.9093567251461988,44.885964912280706,13,6,-0.002916400417759646,-0.1195259986446783,0.9456662354463131,0.9068376601764095,1,2,1,no_value,85,25
combined_overlay__session__t90__m75,combined_overlay,session,4,42439.250000009786,0.46570830873283064,0.5094340588873095,-28959.24999999663,1.060025466013565,0.4567307692307692,18.548623251752527,2288,983,0.8630377524143986,42.18437225636523,13,7,19022.50000000739,0.3007376171676788,0.32531086950765725,-22652.99999999665,1.0390147106327934,0.4546031746031746,12.077777777782469,1575,680,0.8531994981179423,41.49937264742786,13,7,23416.7500000024,0.840598392355234,0.9429847857846613,-14809.249999999472,1.106707390011097,0.46143057503506313,32.84256661991922,713,303,0.8859649122807017,43.780701754385966,13,6,-0.0029750845745437626,-0.08494661074382609,0.9223803363518758,0.9742365618239298,2,2,2,no_value,90,75
combined_overlay__60m__t95__m75,combined_overlay,60m,4,39211.25000000985,0.4257875851549493,0.4658962671708448,-25660.999999996344,1.0534973949673125,0.4595158597662771,16.365296327216132,2396,1009,0.8858647936786654,44.17559262510974,13,7,15724.000000007496,0.2454045940188472,0.2659815537745023,-19367.24999999634,1.0312252081399367,0.4582062233068944,9.593654667484744,1639,695,0.8720200752823086,43.185696361355085,13,7,23487.250000002357,0.8388296506840481,0.9377122956435535,-16082.249999999041,1.102390592389569,0.4623513870541612,31.026750330254107,757,314,0.9181286549707602,46.48245614035088,13,5,-0.004743826245729665,-0.17820839209510803,0.9793014230271668,0.9771696621734035,1,1,1,no_value,95,75
combined_overlay__60m__t95__m50,combined_overlay,60m,4,38266.5000000098,0.4171175712754099,0.4568758801071074,-26225.74999999637,1.0524168472498983,0.45970772442588725,15.97766179541119,2395,1008,0.8849868305531168,44.15715539947322,13,7,14901.750000007443,0.23340884949703386,0.2535039560649968,-19326.99999999637,1.029698530543808,0.4582062233068944,9.09197681513572,1639,695,0.8720200752823086,43.185696361355085,13,7,23364.75000000235,0.8380811567292885,0.9355609030918329,-16687.24999999904,1.1023536330671821,0.46296296296296297,30.905753968257077,756,313,0.9152046783625731,46.42105263157895,13,5,-0.005492320200489287,-0.2225315481968712,0.9780077619663649,0.9720731402895628,1,1,1,no_value,95,50
adverse_downsize__90m__t95__m75,adverse_downsize,90m,4,38495.25000001003,0.41553467144580214,0.45925926758203434,-24676.249999996322,1.0520018628420233,0.4589153656532457,15.815632703373062,2434,1014,0.8902546093064091,44.876207199297625,13,8,14783.000000007576,0.22981502015874608,0.25174648038994074,-19742.499999996322,1.0290867807438697,0.45755568934376883,8.900060204700527,1661,698,0.875784190715182,43.76537013801757,13,8,23712.250000002467,0.8380789906069526,0.9447570890068768,-14060.249999999027,1.102195199737976,0.46183699870633893,30.67561448900707,773,316,0.9239766081871345,47.46491228070176,13,6,-0.005494486322825232,-0.03007381087566003,1.0,0.9865306207355639,1,1,0,no_value,95,75
adverse_downsize__90m__t90__m75,adverse_downsize,90m,4,35851.50000000997,0.3912840645309268,0.43087288636734233,-26031.999999996544,1.048862012499171,0.45869297163995065,14.735511713937512,2433,1014,0.8902546093064091,44.85776997366111,13,8,12350.250000007532,0.19449633030310617,0.21208875159341686,-20298.249999996544,1.0245054488796577,0.45755568934376883,7.435430463580694,1661,698,0.875784190715182,43.76537013801757,13,8,23501.250000002437,0.8363240536893907,0.9409833371395965,-14740.249999999467,1.1022906444947287,0.46113989637305697,30.442033678759636,772,316,0.9239766081871345,47.40350877192983,13,6,-0.007249423240387132,-0.07989157310577334,0.9987063389391979,0.9777521218172742,1,1,0,no_value,90,75
adverse_downsize__30m__t95__m75,adverse_downsize,30m,4,35523.75000001004,0.38438864689893476,0.4225087465948657,-24370.24999999634,1.0479066000828168,0.4591375770020534,14.588809034911721,2435,1014,0.8902546093064091,44.89464442493415,13,8,12085.500000007585,0.18807947853223506,0.20445241046844057,-19863.999999996333,1.0237206166516506,0.45788206979542717,7.271660649824058,1662,698,0.875784190715182,43.79171894604768,13,8,23438.250000002456,0.8329711004328824,0.9386917649407779,-13750.249999999027,1.101014965898451,0.46183699870633893,30.32115135834729,773,316,0.9239766081871345,47.46491228070176,13,6,-0.010602376496895438,-0.007362772211946604,1.0,0.9751310534198714,0,1,0,no_value,95,75
adverse_downsize__60m__t95__m50,adverse_downsize,60m,4,37223.750000009895,0.4045970665611449,0.44617942782834935,-26338.99999999636,1.0506283016609774,0.45932621199671325,15.293241577654024,2434,1013,0.8893766461808604,44.876207199297625,13,8,13900.000000007487,0.21730152152223986,0.23721905172055008,-19920.249999996362,1.0275298632171965,0.45788206979542717,8.363417569198248,1662,698,0.875784190715182,43.79171894604768,13,8,23323.750000002412,0.8325041063842746,0.9391914370959658,-15793.24999999903,1.101262429191204,0.46243523316062174,30.212111398966854,772,315,0.9210526315789473,47.40350877192983,13,6,-0.011069370545503165,-0.15703584314732277,0.9987063389391979,0.9703673656182392,1,1,1,no_value,95,50
adverse_downsize__session__t95__m50,adverse_downsize,session,4,38653.75000001,0.41863787095498284,0.4619368394923559,-26958.249999996537,1.0527489030759731,0.45848822800495664,15.96602643536142,2421,1012,0.8884986830553117,44.63652326602283,13,8,15231.000000007569,0.23734072933327352,0.2591455470393318,-22054.499999996544,1.0301783536540212,0.45740181268882174,9.203021148040827,1655,698,0.875784190715182,43.607277289836894,13,8,23422.75000000243,0.832371946061462,0.9405478761796503,-13600.749999999472,1.1026916116897856,0.4608355091383812,30.57800261096923,766,314,0.9181286549707602,47.03508771929825,13,6,-0.011201530868315768,0.0035898093371341576,0.9909443725743855,0.9744861873855885,1,1,1,protective_but_mixed,95,50
combined_overlay__30m__t95__m50,combined_overlay,30m,4,33289.75000000987,0.36385487949793766,0.39710743778748886,-22479.249999996384,1.0453484305190968,0.4597844112769486,13.801720563851523,2412,1012,0.8884986830553117,44.470588235294116,13,8,10277.750000007494,0.16144359121842985,0.17477542936126644,-17901.74999999639,1.0203554164341755,0.4583586626139818,6.247872340430088,1645,698,0.875784190715182,43.343789209535764,13,8,23012.00000000238,0.827480856729978,0.919556900725034,-14106.499999999038,1.100413005866746,0.46284224250325945,30.0026075619327,767,314,0.9181286549707602,47.09649122807018,13,6,-0.016092620199799845,-0.03346215132145679,0.9922380336351876,0.9573972374771176,0,1,0,no_value,95,50
adverse_downsize__60m__t95__m75,adverse_downsize,60m,4,37709.500000010004,0.40745511709815385,0.4498326427798695,-25727.74999999634,1.0509142510149203,0.4591375770020534,15.486447638607805,2435,1014,0.8902546093064091,44.89464442493415,13,8,14393.000000007562,0.22389233455160304,0.2446315081918464,-20102.749999996326,1.0283293311813717,0.45788206979542717,8.660048134781926,1662,698,0.875784190715182,43.79171894604768,13,8,23316.50000000245,0.825557139635295,0.9327999358147631,-14751.499999999027,1.1002484014063658,0.46183699870633893,30.16364812419463,773,316,0.9239766081871345,47.46491228070176,13,6,-0.01801633729448282,-0.08071576402498876,1.0,0.9700657347312379,1,2,1,no_value,95,75
adverse_downsize__30m__t90__m75,adverse_downsize,30m,4,34735.00000000999,0.3787393501607511,0.4159621198600601,-24329.99999999661,1.047165119672934,0.4591375770020534,14.264887063659133,2435,1014,0.8902546093064091,44.89464442493415,13,8,11799.250000007505,0.1846886711902188,0.20067341110063594,-19283.749999996595,1.023296990350894,0.45788206979542717,7.099428399523168,1662,698,0.875784190715182,43.79171894604768,13,8,22935.750000002485,0.8248238659402646,0.9281896622204256,-14602.74999999903,1.0997274813384084,0.46183699870633893,29.671086675294287,773,316,0.9239766081871345,47.46491228070176,13,6,-0.01874961098951322,-0.0698181285371588,1.0,0.954224912631058,1,2,1,no_value,90,75
combined_overlay__session__t95__m25,combined_overlay,session,4,39157.50000000991,0.425446181824163,0.4674720246385255,-29144.499999996566,1.054131094500125,0.4577853203224438,16.613279592706792,2357,998,0.8762071992976295,43.45654082528534,13,7,16021.500000007516,0.2505092747205222,0.2718009056444105,-24056.99999999657,1.032075556690056,0.4558369363804818,9.895923409516687,1619,688,0.863237139272271,42.658720200752825,13,7,23136.000000002394,0.8243782344263287,0.9321726565236649,-13748.499999999485,1.1033363444812927,0.462059620596206,31.3495934959382,738,310,0.9064327485380117,45.31578947368421,13,7,-0.01919524250344906,-0.007234564735652772,0.9547218628719275,0.9625561657513729,2,1,1,no_value,95,25
adverse_downsize__30m__t80__m50,adverse_downsize,30m,4,31931.000000009495,0.36846164060394837,0.40189901422648777,-23274.499999996595,1.046059763303808,0.45754328112118714,13.161995053590063,2426,1011,0.887620719929763,44.72870939420544,13,8,10347.250000007127,0.17117843490566628,0.18526584891221273,-17425.749999996602,1.021625047415344,0.4559178743961353,6.24833937198498,1656,696,0.8732747804265998,43.63362609786701,13,8,21583.750000002365,0.8239150421039853,0.9146052306671207,-15056.749999999478,1.1004984471543704,0.461038961038961,28.030844155847227,770,315,0.9210526315789473,47.280701754385966,13,6,-0.019658434825792548,-0.10307881096727511,0.9961190168175937,0.8979759527375657,1,2,0,no_value,80,50
combined_overlay__30m__t85__m50,combined_overlay,30m,4,27437.75000000949,0.3154836691090582,0.3408879600812548,-21790.74999999439,1.0395175268986925,0.45761245674740486,11.867538927339746,2312,1002,0.8797190517998245,42.62686567164179,13,8,5885.250000007036,0.09684605642226513,0.1039471380746108,-17627.749999997457,1.012252042007016,0.45656309448319593,3.731927710847835,1577,690,0.8657465495608532,41.55207026348808,13,8,21552.500000002452,0.8231829809851745,0.9031175896255292,-15480.499999999074,1.1007267373931053,0.4598639455782313,29.323129251704017,735,312,0.9122807017543859,45.131578947368425,13,6,-0.020390495944603293,-0.1341233355922409,0.9508408796895214,0.8966758196039366,1,2,1,no_value,85,50
adverse_downsize__60m__t90__m75,adverse_downsize,60m,4,36205.25000000999,0.3949112309299299,0.43470515249223024,-24098.749999996566,1.0493575586547386,0.4589153656532457,14.87479457683237,2434,1014,0.8902546093064091,44.876207199297625,13,8,13201.000000007512,0.20723978379082808,0.22594846856010795,-19399.999999996562,1.0261986331104949,0.45755568934376883,7.947621914513855,1661,698,0.875784190715182,43.76537013801757,13,8,23004.250000002477,0.8227511890717405,0.925238375417766,-13878.24999999947,1.1001714574976038,0.46183699870633893,29.75970245795922,773,316,0.9239766081871345,47.46491228070176,13,6,-0.020822287858037303,-0.01674023333764144,1.0,0.9570748044599807,2,3,2,no_value,90,75
combined_overlay__session__t95__m75,combined_overlay,session,4,37759.75000001,0.40976436163765567,0.44937325203132344,-29538.24999999655,1.0518661320225837,0.4574693186627169,15.979581041053745,2363,1000,0.8779631255487269,43.56716417910447,13,7,14723.250000007547,0.23001740528989828,0.24931480331213193,-24965.74999999655,1.02935845399648,0.45589142504626773,9.082819247382817,1621,689,0.8644918444165621,42.711417816813054,13,7,23036.500000002456,0.8191866237251184,0.9224482352991997,-13296.499999999469,1.1016957383055985,0.4609164420485175,31.046495956876626,742,311,0.9093567251461988,45.56140350877193,13,7,-0.024386853204659387,0.025879594864343488,0.9598965071151359,0.9584165418538888,2,1,1,protective_but_mixed,95,75
adverse_downsize__30m__t95__m50,adverse_downsize,30m,4,32669.250000009954,0.35605290032562803,0.38914978997525945,-23600.249999996362,1.0443053532117683,0.4589153656532457,13.422041906331122,2434,1014,0.8902546093064091,44.876207199297625,13,8,9860.750000007534,0.15443559588609632,0.1670306414411997,-19320.24999999637,1.019440305698243,0.45755568934376883,5.936634557500021,1661,698,0.875784190715182,43.76537013801757,13,8,22808.500000002427,0.8179984333046063,0.915378976105997,-13850.74999999903,1.0991098644917092,0.46183699870633893,29.50646830530715,773,316,0.9239766081871345,47.46491228070176,13,6,-0.02557504362517149,-0.014725544423892675,1.0,0.948930770510903,0,1,0,no_value,95,50
combined_overlay__60m__t95__m25,combined_overlay,60m,4,37063.25000000974,0.4051534395635843,0.44304951270488263,-26939.2499999964,1.0509372959972652,0.4594820384294068,15.4817251462029,2394,1008,0.8849868305531168,44.13871817383669,13,7,14373.250000007394,0.22568074991151696,0.2447535352007846,-19326.74999999639,1.0287531419758116,0.45787545787545786,8.774877899882414,1638,695,0.8720200752823086,43.15934755332497,13,7,22690.000000002343,0.8169277694144819,0.9101415047296716,-17400.99999999904,1.0996309396001267,0.46296296296296297,30.01322751323061,756,313,0.9152046783625731,46.42105263157895,13,5,-0.026645707515295936,-0.27482188318469525,0.9780077619663649,0.9440006656681642,1,1,1,no_value,95,25
adverse_downsize__60m__t95__m25,adverse_downsize,60m,4,36882.25000000978,0.40278361672917784,0.4425525645821222,-26990.2499999964,1.0505586922437788,0.45874587458745875,15.215449669971031,2424,1012,0.8884986830553117,44.691834942932395,13,7,14204.250000007414,0.22292636223177933,0.2423835026970996,-19655.249999996387,1.0283604856977289,0.45740181268882174,8.58262839879602,1655,697,0.8745294855708908,43.607277289836894,13,7,22678.000000002372,0.8147532647706129,0.9166020376598325,-16957.49999999904,1.0991833490234528,0.4616384915474642,29.49024707412532,769,315,0.9210526315789473,47.21929824561404,13,6,-0.02882021215916486,-0.24233044561257622,0.9948253557567918,0.9435014145448504,1,1,1,no_value,95,25
combined_overlay__90m__t95__m50,combined_overlay,90m,4,39347.500000009866,0.4276508791891874,0.4708772246024019,-23054.999999996344,1.0538287534944883,0.4592901878914405,16.42901878914817,2395,1008,0.8849868305531168,44.15715539947322,13,8,16474.500000007472,0.2578186141554188,0.2815672484783312,-18327.499999996362,1.032828960904468,0.45843520782396086,10.069987775065693,1636,694,0.8707653701380176,43.10664993726475,13,8,22873.000000002394,0.8142570882223892,0.9130077020676869,-14256.499999999038,1.0998179118449065,0.461133069828722,30.135704874838463,759,314,0.9181286549707602,46.60526315789474,13,6,-0.02931638870738862,-0.04445136357809232,0.981888745148771,0.9516142452987196,0,2,0,no_value,95,50
adverse_downsize__session__t80__m50,adverse_downsize,session,4,34301.25000000935,0.3864742566592546,0.42335629053561064,-26484.7499999968,1.0493276122099506,0.45857497928748964,14.209299917153832,2414,1010,0.8867427568042142,44.50746268656716,13,7,12258.000000007098,0.19880044464267754,0.2165408451558252,-19753.49999999681,1.02549746101826,0.4572468162522741,7.4335961188642194,1649,697,0.8745294855708908,43.449184441656215,13,7,22043.250000002252,0.814160717432141,0.9028701528961116,-14151.749999999498,1.102707078707976,0.46143790849673205,28.814705882355884,765,313,0.9152046783625731,46.97368421052632,13,6,-0.029412759497636776,-0.036777230352242216,0.9896507115135834,0.917093110334497,2,3,2,no_value,80,50
