session_date,phase,selected_by_ensemble,feature_name,bucket_label,risk_multiplier,skip_trade
2022-02-15,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-02-17,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-02-18,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-02-21,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-02-22,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-02-28,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-03-02,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-03-03,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-03-04,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-03-10,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-03-11,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-03-15,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-03-16,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-03-17,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-03-21,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-03-22,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-03-23,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-03-24,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-03-25,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-03-28,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-03-29,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-03-30,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-03-31,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-04-01,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-04-04,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-04-05,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-04-06,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-04-08,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-04-11,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-04-12,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-04-13,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-04-14,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-04-18,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-04-20,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-04-21,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-04-26,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-05-04,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-05-05,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-05-11,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-05-17,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-05-18,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-05-24,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-05-25,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-05-26,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-05-27,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-06-03,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-06-06,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-06-07,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-06-08,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-06-09,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-06-14,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-06-15,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-06-21,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-06-22,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-06-23,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-06-24,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-06-27,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-06-28,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-06-30,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-07-01,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-07-05,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-07-06,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-07-07,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-07-08,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-07-12,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-07-14,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-07-15,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-07-19,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-07-20,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-07-22,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-07-25,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-07-26,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-07-27,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-07-28,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-07-29,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-08-01,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-08-02,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-08-03,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-08-04,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-08-05,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-08-08,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-08-09,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-08-10,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-08-11,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-08-12,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-08-16,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-08-17,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-08-18,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-08-19,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-08-22,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-08-23,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-08-24,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-08-25,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-08-26,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-08-29,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-08-30,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-08-31,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-09-01,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-09-02,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-09-06,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-09-07,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-09-08,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-09-09,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-09-12,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-09-13,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-09-14,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-09-15,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-09-19,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-09-20,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-09-22,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-09-23,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-09-26,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-09-27,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-09-29,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-09-30,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-10-03,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-10-04,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-10-05,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-10-06,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-10-07,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-10-10,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-10-11,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-10-13,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-10-17,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-10-18,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-10-19,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-10-20,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-10-25,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-10-26,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-10-27,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-10-28,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-10-31,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-11-01,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-11-02,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-11-03,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-11-04,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-11-08,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-11-09,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-11-10,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-11-14,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-11-15,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-11-16,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-11-17,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-11-18,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-11-21,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-11-22,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-11-23,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-11-28,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-11-29,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-11-30,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-12-01,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-12-02,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-12-05,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-12-06,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-12-07,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-12-08,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-12-09,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-12-12,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-12-13,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-12-14,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-12-15,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-12-19,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-12-20,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-12-21,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-12-22,is,True,realized_vol_ratio_15_60,high,0.75,False
2022-12-23,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-12-27,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-12-28,is,True,realized_vol_ratio_15_60,low,0.5,False
2022-12-29,is,True,realized_vol_ratio_15_60,mid,1.0,False
2022-12-30,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-01-03,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-01-04,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-01-06,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-01-09,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-01-10,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-01-11,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-01-12,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-01-13,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-01-17,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-01-18,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-01-19,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-01-20,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-01-23,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-01-24,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-01-25,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-01-26,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-01-27,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-01-30,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-01-31,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-02-01,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-02-02,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-02-06,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-02-07,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-02-08,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-02-09,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-02-10,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-02-13,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-02-15,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-02-16,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-02-17,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-02-21,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-02-22,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-02-23,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-02-24,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-02-27,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-02-28,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-03-01,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-03-02,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-03-03,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-03-06,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-03-07,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-03-08,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-03-09,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-03-10,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-03-14,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-03-15,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-03-16,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-03-20,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-03-21,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-03-23,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-03-24,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-03-27,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-03-28,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-03-29,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-03-30,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-04-03,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-04-04,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-04-05,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-04-06,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-04-11,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-04-12,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-04-13,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-04-14,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-04-17,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-04-18,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-04-20,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-04-21,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-04-24,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-04-25,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-04-26,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-04-27,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-04-28,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-05-01,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-05-02,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-05-04,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-05-05,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-05-10,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-05-11,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-05-12,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-05-15,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-05-18,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-05-19,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-05-24,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-05-26,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-05-30,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-05-31,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-06-01,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-06-05,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-06-06,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-06-07,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-06-08,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-06-09,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-06-12,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-06-13,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-06-14,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-06-15,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-06-20,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-06-21,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-06-22,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-06-23,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-06-26,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-06-27,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-06-28,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-06-29,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-06-30,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-07-03,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-07-05,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-07-06,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-07-07,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-07-10,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-07-11,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-07-12,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-07-14,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-07-19,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-07-20,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-07-21,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-07-26,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-07-27,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-07-28,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-08-01,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-08-02,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-08-03,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-08-04,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-08-07,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-08-08,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-08-09,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-08-10,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-08-11,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-08-14,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-08-15,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-08-16,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-08-17,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-08-18,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-08-21,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-08-22,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-08-23,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-08-24,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-08-25,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-08-28,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-08-29,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-08-30,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-08-31,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-09-01,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-09-05,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-09-06,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-09-07,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-09-08,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-09-11,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-09-12,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-09-13,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-09-14,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-09-18,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-09-19,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-09-20,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-09-21,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-09-22,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-09-25,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-09-26,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-09-27,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-09-28,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-09-29,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-10-02,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-10-03,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-10-04,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-10-05,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-10-06,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-10-10,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-10-11,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-10-12,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-10-13,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-10-16,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-10-17,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-10-18,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-10-19,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-10-20,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-10-23,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-10-24,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-10-25,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-10-26,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-10-27,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-10-30,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-10-31,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-11-01,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-11-02,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-11-06,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-11-07,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-11-08,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-11-09,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-11-10,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-11-13,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-11-14,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-11-15,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-11-16,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-11-17,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-11-20,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-11-21,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-11-22,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-11-27,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-11-29,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-11-30,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-12-01,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-12-04,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-12-05,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-12-06,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-12-07,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-12-08,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-12-11,is,True,realized_vol_ratio_15_60,low,0.5,False
2023-12-12,is,True,realized_vol_ratio_15_60,mid,1.0,False
2023-12-14,is,True,realized_vol_ratio_15_60,high,0.75,False
2023-12-18,is,True,realized_vol_ratio_15_60,low,0.5,False
