campaign_variant_name,scope,sizing_mode,risk_pct,max_contracts,skip_trade_if_too_small,fixed_contracts,initial_capital_usd,worst_trade_loss_usd,worst_day_pnl_usd,max_daily_drawdown_usd,days_below_minus_500_usd,days_below_minus_1000_usd,trades_loss_gt_250_usd,trades_loss_gt_500_usd,pass_target_3000_usd_without_breaching_2000_dd,days_to_target_3000_usd,max_trailing_drawdown_observed_usd,max_static_drawdown_observed_usd
fixed_1_contract,full,fixed_contracts,,,,1.0,50000.0,86.99999999999818,-86.99999999999818,394.0749999999607,0,0,0,0,False,,394.0749999999607,325.0499999999374
fixed_1_contract,oos,fixed_contracts,,,,1.0,50000.0,60.499999999999545,-60.499999999999545,154.0,0,0,0,0,False,,154.0,52.174999999995634
risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_true,full,risk_percent,0.0025,3.0,True,,50000.0,142.49999999999318,-142.49999999999318,945.149999999885,0,0,0,0,True,1379.0,945.149999999885,680.5999999998094
risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_true,oos,risk_percent,0.0025,3.0,True,,50000.0,120.99999999999909,-120.99999999999909,401.49999999998545,0,0,0,0,True,513.0,401.49999999998545,96.02499999997963
risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,risk_percent,0.0025,3.0,False,,50000.0,142.49999999999318,-142.49999999999318,945.149999999885,0,0,0,0,True,1379.0,945.149999999885,680.5999999998094
risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,oos,risk_percent,0.0025,3.0,False,,50000.0,120.99999999999909,-120.99999999999909,401.49999999998545,0,0,0,0,True,513.0,401.49999999998545,96.02499999997963
risk_pct_0p0025__max_contracts_5__skip_trade_if_too_small_true,full,risk_percent,0.0025,5.0,True,,50000.0,155.99999999999454,-194.9999999999875,1272.7499999999054,0,0,0,0,True,823.0,1272.7499999999054,998.5499999996973
risk_pct_0p0025__max_contracts_5__skip_trade_if_too_small_true,oos,risk_percent,0.0025,5.0,True,,50000.0,142.49999999999318,-142.49999999999318,588.4999999999782,0,0,0,0,True,307.0,588.4999999999782,283.02499999997235
risk_pct_0p0025__max_contracts_5__skip_trade_if_too_small_false,full,risk_percent,0.0025,5.0,False,,50000.0,155.99999999999454,-194.9999999999875,1272.7499999999054,0,0,0,0,True,823.0,1272.7499999999054,998.5499999996973
risk_pct_0p0025__max_contracts_5__skip_trade_if_too_small_false,oos,risk_percent,0.0025,5.0,False,,50000.0,142.49999999999318,-142.49999999999318,588.4999999999782,0,0,0,0,True,307.0,588.4999999999782,283.02499999997235
risk_pct_0p0025__max_contracts_10__skip_trade_if_too_small_true,full,risk_percent,0.0025,10.0,True,,50000.0,188.99999999999181,-311.99999999998,1991.4999999998327,0,0,0,0,True,579.0,1991.4999999998327,1031.2749999995067
risk_pct_0p0025__max_contracts_10__skip_trade_if_too_small_true,oos,risk_percent,0.0025,10.0,True,,50000.0,165.0000000000091,-165.0000000000091,843.7999999998574,0,0,0,0,True,282.0,843.7999999998574,505.0249999999578
risk_pct_0p0025__max_contracts_10__skip_trade_if_too_small_false,full,risk_percent,0.0025,10.0,False,,50000.0,188.99999999999181,-311.99999999998,1991.4999999998327,0,0,0,0,True,579.0,1991.4999999998327,1031.2749999995067
risk_pct_0p0025__max_contracts_10__skip_trade_if_too_small_false,oos,risk_percent,0.0025,10.0,False,,50000.0,165.0000000000091,-165.0000000000091,843.7999999998574,0,0,0,0,True,282.0,843.7999999998574,505.0249999999578
risk_pct_0p0025__max_contracts_15__skip_trade_if_too_small_true,full,risk_percent,0.0025,15.0,True,,50000.0,217.50000000000682,-350.9999999999775,2367.499999999818,0,0,0,0,True,479.0,2367.499999999818,966.8249999997934
risk_pct_0p0025__max_contracts_15__skip_trade_if_too_small_true,oos,risk_percent,0.0025,15.0,True,,50000.0,181.99999999999363,-181.99999999999363,1184.7999999998137,0,0,0,0,True,282.0,1184.7999999998137,640.0249999999432
risk_pct_0p0025__max_contracts_15__skip_trade_if_too_small_false,full,risk_percent,0.0025,15.0,False,,50000.0,217.50000000000682,-350.9999999999775,2367.499999999818,0,0,0,0,True,479.0,2367.499999999818,966.8249999997934
risk_pct_0p0025__max_contracts_15__skip_trade_if_too_small_false,oos,risk_percent,0.0025,15.0,False,,50000.0,181.99999999999363,-181.99999999999363,1184.7999999998137,0,0,0,0,True,282.0,1184.7999999998137,640.0249999999432
risk_pct_0p0050__max_contracts_3__skip_trade_if_too_small_true,full,risk_percent,0.005,3.0,True,,50000.0,257.99999999999727,-257.99999999999727,1182.2249999998821,0,0,1,0,True,1501.0,1182.2249999998821,975.149999999805
risk_pct_0p0050__max_contracts_3__skip_trade_if_too_small_true,oos,risk_percent,0.005,3.0,True,,50000.0,181.49999999999864,-181.49999999999864,461.99999999998545,0,0,0,0,False,,461.99999999998545,156.52499999997963
risk_pct_0p0050__max_contracts_3__skip_trade_if_too_small_false,full,risk_percent,0.005,3.0,False,,50000.0,257.99999999999727,-257.99999999999727,1182.2249999998821,0,0,1,0,True,1501.0,1182.2249999998821,975.149999999805
risk_pct_0p0050__max_contracts_3__skip_trade_if_too_small_false,oos,risk_percent,0.005,3.0,False,,50000.0,181.49999999999864,-181.49999999999864,461.99999999998545,0,0,0,0,False,,461.99999999998545,156.52499999997963
risk_pct_0p0050__max_contracts_5__skip_trade_if_too_small_true,full,risk_percent,0.005,5.0,True,,50000.0,289.9999999999977,-289.9999999999977,1873.7499999998108,0,0,8,0,True,1198.0,1873.7499999998108,1430.199999999677
risk_pct_0p0050__max_contracts_5__skip_trade_if_too_small_true,oos,risk_percent,0.005,5.0,True,,50000.0,249.99999999998863,-249.99999999998863,709.4999999999782,0,0,0,0,True,282.0,709.4999999999782,200.3749999999709
risk_pct_0p0050__max_contracts_5__skip_trade_if_too_small_false,full,risk_percent,0.005,5.0,False,,50000.0,289.9999999999977,-289.9999999999977,1873.7499999998108,0,0,8,0,True,1198.0,1873.7499999998108,1430.199999999677
risk_pct_0p0050__max_contracts_5__skip_trade_if_too_small_false,oos,risk_percent,0.005,5.0,False,,50000.0,249.99999999998863,-249.99999999998863,709.4999999999782,0,0,0,0,True,282.0,709.4999999999782,200.3749999999709
risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,full,risk_percent,0.005,10.0,True,,50000.0,360.0,-389.999999999975,2640.4999999998035,0,0,52,0,False,614.0,2640.4999999998035,2206.0999999993946
risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos,risk_percent,0.005,10.0,True,,50000.0,311.9999999999891,-311.9999999999891,1189.999999999949,0,0,11,0,True,222.0,1189.999999999949,464.2249999999476
risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,full,risk_percent,0.005,10.0,False,,50000.0,360.0,-389.999999999975,2640.4999999998035,0,0,52,0,False,614.0,2640.4999999998035,2206.0999999993946
risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,oos,risk_percent,0.005,10.0,False,,50000.0,311.9999999999891,-311.9999999999891,1189.999999999949,0,0,11,0,True,222.0,1189.999999999949,464.2249999999476
risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_true,full,risk_percent,0.005,15.0,True,,50000.0,404.9999999999727,-584.9999999999625,3667.7499999997162,1,0,102,0,False,529.0,3667.7499999997162,2704.5999999991545
risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_true,oos,risk_percent,0.005,15.0,True,,50000.0,344.9999999999932,-344.9999999999932,1530.4999999999345,0,0,25,0,True,216.0,1530.4999999999345,773.2249999999258
risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,risk_percent,0.005,15.0,False,,50000.0,404.9999999999727,-584.9999999999625,3667.7499999997162,1,0,102,0,False,529.0,3667.7499999997162,2704.5999999991545
risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,oos,risk_percent,0.005,15.0,False,,50000.0,344.9999999999932,-344.9999999999932,1530.4999999999345,0,0,25,0,True,216.0,1530.4999999999345,773.2249999999258
risk_pct_0p0075__max_contracts_3__skip_trade_if_too_small_true,full,risk_percent,0.0075,3.0,True,,50000.0,260.99999999999454,-260.99999999999454,1182.2249999998821,0,0,2,0,True,1501.0,1182.2249999998821,975.149999999805
risk_pct_0p0075__max_contracts_3__skip_trade_if_too_small_true,oos,risk_percent,0.0075,3.0,True,,50000.0,181.49999999999864,-181.49999999999864,461.99999999998545,0,0,0,0,False,,461.99999999998545,156.52499999997963
risk_pct_0p0075__max_contracts_3__skip_trade_if_too_small_false,full,risk_percent,0.0075,3.0,False,,50000.0,260.99999999999454,-260.99999999999454,1182.2249999998821,0,0,2,0,True,1501.0,1182.2249999998821,975.149999999805
risk_pct_0p0075__max_contracts_3__skip_trade_if_too_small_false,oos,risk_percent,0.0075,3.0,False,,50000.0,181.49999999999864,-181.49999999999864,461.99999999998545,0,0,0,0,False,,461.99999999998545,156.52499999997963
risk_pct_0p0075__max_contracts_5__skip_trade_if_too_small_true,full,risk_percent,0.0075,5.0,True,,50000.0,357.4999999999932,-357.4999999999932,1970.3749999998035,0,0,16,0,True,1233.0,1970.3749999998035,1546.7499999996726
risk_pct_0p0075__max_contracts_5__skip_trade_if_too_small_true,oos,risk_percent,0.0075,5.0,True,,50000.0,302.4999999999977,-302.4999999999977,769.9999999999782,0,0,4,0,True,282.0,769.9999999999782,260.8749999999709
risk_pct_0p0075__max_contracts_5__skip_trade_if_too_small_false,full,risk_percent,0.0075,5.0,False,,50000.0,357.4999999999932,-357.4999999999932,1970.3749999998035,0,0,16,0,True,1233.0,1970.3749999998035,1546.7499999996726
risk_pct_0p0075__max_contracts_5__skip_trade_if_too_small_false,oos,risk_percent,0.0075,5.0,False,,50000.0,302.4999999999977,-302.4999999999977,769.9999999999782,0,0,4,0,True,282.0,769.9999999999782,260.8749999999709
risk_pct_0p0075__max_contracts_10__skip_trade_if_too_small_true,full,risk_percent,0.0075,10.0,True,,50000.0,517.4999999999795,-517.4999999999795,3322.4999999996217,1,0,66,1,False,614.0,3322.4999999996217,2483.5249999993684
risk_pct_0p0075__max_contracts_10__skip_trade_if_too_small_true,oos,risk_percent,0.0075,10.0,True,,50000.0,474.99999999997726,-474.99999999997726,1339.9999999999418,0,0,15,0,True,216.0,1339.9999999999418,279.7499999999418
risk_pct_0p0075__max_contracts_10__skip_trade_if_too_small_false,full,risk_percent,0.0075,10.0,False,,50000.0,517.4999999999795,-517.4999999999795,3322.4999999996217,1,0,66,1,False,614.0,3322.4999999996217,2483.5249999993684
risk_pct_0p0075__max_contracts_10__skip_trade_if_too_small_false,oos,risk_percent,0.0075,10.0,False,,50000.0,474.99999999997726,-474.99999999997726,1339.9999999999418,0,0,15,0,True,216.0,1339.9999999999418,279.7499999999418
risk_pct_0p0075__max_contracts_15__skip_trade_if_too_small_true,full,risk_percent,0.0075,15.0,True,,50000.0,617.4999999999704,-617.4999999999704,4108.09999999946,10,0,114,9,False,529.0,4108.09999999946,3398.099999999089
risk_pct_0p0075__max_contracts_15__skip_trade_if_too_small_true,oos,risk_percent,0.0075,15.0,True,,50000.0,480.0,-480.0,1784.9999999999272,0,0,29,0,True,216.0,1784.9999999999272,747.24999999992
risk_pct_0p0075__max_contracts_15__skip_trade_if_too_small_false,full,risk_percent,0.0075,15.0,False,,50000.0,617.4999999999704,-617.4999999999704,4108.09999999946,10,0,114,9,False,529.0,4108.09999999946,3398.099999999089
risk_pct_0p0075__max_contracts_15__skip_trade_if_too_small_false,oos,risk_percent,0.0075,15.0,False,,50000.0,480.0,-480.0,1784.9999999999272,0,0,29,0,True,216.0,1784.9999999999272,747.24999999992
risk_pct_0p0100__max_contracts_3__skip_trade_if_too_small_true,full,risk_percent,0.01,3.0,True,,50000.0,260.99999999999454,-260.99999999999454,1182.2249999998821,0,0,2,0,True,1501.0,1182.2249999998821,975.149999999805
risk_pct_0p0100__max_contracts_3__skip_trade_if_too_small_true,oos,risk_percent,0.01,3.0,True,,50000.0,181.49999999999864,-181.49999999999864,461.99999999998545,0,0,0,0,False,,461.99999999998545,156.52499999997963
risk_pct_0p0100__max_contracts_3__skip_trade_if_too_small_false,full,risk_percent,0.01,3.0,False,,50000.0,260.99999999999454,-260.99999999999454,1182.2249999998821,0,0,2,0,True,1501.0,1182.2249999998821,975.149999999805
risk_pct_0p0100__max_contracts_3__skip_trade_if_too_small_false,oos,risk_percent,0.01,3.0,False,,50000.0,181.49999999999864,-181.49999999999864,461.99999999998545,0,0,0,0,False,,461.99999999998545,156.52499999997963
risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_true,full,risk_percent,0.01,5.0,True,,50000.0,434.9999999999909,-434.9999999999909,1970.3749999998035,0,0,16,0,True,1379.0,1970.3749999998035,1625.2499999996726
risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_true,oos,risk_percent,0.01,5.0,True,,50000.0,302.4999999999977,-302.4999999999977,769.9999999999782,0,0,4,0,True,282.0,769.9999999999782,260.8749999999709
risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,full,risk_percent,0.01,5.0,False,,50000.0,434.9999999999909,-434.9999999999909,1970.3749999998035,0,0,16,0,True,1379.0,1970.3749999998035,1625.2499999996726
risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos,risk_percent,0.01,5.0,False,,50000.0,302.4999999999977,-302.4999999999977,769.9999999999782,0,0,4,0,True,282.0,769.9999999999782,260.8749999999709
risk_pct_0p0100__max_contracts_10__skip_trade_if_too_small_true,full,risk_percent,0.01,10.0,True,,50000.0,604.9999999999955,-604.9999999999955,3820.7499999996,13,0,66,13,False,692.0,3820.7499999996,2931.899999999354
risk_pct_0p0100__max_contracts_10__skip_trade_if_too_small_true,oos,risk_percent,0.01,10.0,True,,50000.0,574.9999999999773,-574.9999999999773,1418.9999999999563,2,0,15,2,True,216.0,1418.9999999999563,400.7499999999418
risk_pct_0p0100__max_contracts_10__skip_trade_if_too_small_false,full,risk_percent,0.01,10.0,False,,50000.0,604.9999999999955,-604.9999999999955,3820.7499999996,13,0,66,13,False,692.0,3820.7499999996,2931.899999999354
risk_pct_0p0100__max_contracts_10__skip_trade_if_too_small_false,oos,risk_percent,0.01,10.0,False,,50000.0,574.9999999999773,-574.9999999999773,1418.9999999999563,2,0,15,2,True,216.0,1418.9999999999563,400.7499999999418
risk_pct_0p0100__max_contracts_15__skip_trade_if_too_small_true,full,risk_percent,0.01,15.0,True,,50000.0,749.9999999999659,-749.9999999999659,4833.2499999994325,38,0,114,37,False,573.0,4833.2499999994325,3811.5249999990556
risk_pct_0p0100__max_contracts_15__skip_trade_if_too_small_true,oos,risk_percent,0.01,15.0,True,,50000.0,664.9999999999682,-664.9999999999682,1984.9999999999127,9,0,29,9,True,175.0,1984.9999999999127,460.94999999991705
risk_pct_0p0100__max_contracts_15__skip_trade_if_too_small_false,full,risk_percent,0.01,15.0,False,,50000.0,749.9999999999659,-749.9999999999659,4833.2499999994325,38,0,114,37,False,573.0,4833.2499999994325,3811.5249999990556
risk_pct_0p0100__max_contracts_15__skip_trade_if_too_small_false,oos,risk_percent,0.01,15.0,False,,50000.0,664.9999999999682,-664.9999999999682,1984.9999999999127,9,0,29,9,True,175.0,1984.9999999999127,460.94999999991705
